,website,date,city,STATE,category of place,Nazi Reference,target,location,place,"('latitude', 'longitude')"
1118,https://www.silive.com/resizer/3Id_JYz7v_icd_a8X28wGXnOSzc=/1280x0/smart/arc-anglerfish-arc2-prod-advancelocal.s3.amazonaws.com/public/D2YICSCQCFAZFOLXK65YTZ4BRY.jpg,2020-01-06,Staten Island,NY,public transportation,No,,"Staten Island, NY","Staten Island, Todt Hill, Richmond County, NYC, New York, 10314-3903, United States of America","(40.5834557, -74.1496048)"
1119,https://bklyner.com/more-swastikas-antisemitic-messages-found-at-brooklyn-technical-high-school/,2020-01-09,Brooklyn,NY,K-12,No,Jewish Community,"Brooklyn, NY","BK, Kings County, NYC, New York, 11226, United States of America","(40.6501038, -73.9495823)"
1120,https://dailyvoice.com/new-york/somers/news/swastika-racial-slur-found-written-in-bathroom-at-high-school-in-westchester/781656/,2020-01-09,Sleepy Hollow,NY,K-12,No,,"Sleepy Hollow, NY","Sleepy Hollow, Town of Mount Pleasant, Westchester County, New York, United States of America","(41.085652, -73.8584684)"
1121,https://www.bostonglobe.com/2020/01/14/metro/swastika-found-storage-container-billerica-draws-outrage/,2020-01-11,Billerica,MA,public space,No,,"Billerica, MA","Billerica, Middlesex County, Massachusetts, United States of America","(42.5584264, -71.268947)"
1122,https://qns.com/2020/01/swastikas-found-inside-vandalized-car-in-fresh-meadows-nypd/,2020-01-12,Queens,NY,private property,No,Jewish Community,"Queens, NY","Queens County, NYC, New York, United States of America","(40.6524927, -73.7914214158161)"
1123,https://www.1011now.com/content/news/Swastika-painted-on-Lincoln-temple-567013191.html,2020-01-13,Lincoln,NE,religious institution,No,Jewish Community,"Lincoln, NE","Lincoln, Lancaster County, Nebraska, United States of America","(40.8, -96.667821)"
1124,https://www.sikh24.com/2020/01/15/hate-crime-californias-gurdwara-sahib-defaced-with-swastika-graffiti-symbol/#.X2E0uZNKjUY,2020-01-13,Orangevale,CA,religious institution,No,Non-White,"Orangevale, CA","Orangevale, Cape Windham Place, Orangevale, Sacramento County, California, 95662, United States of America","(38.6840715, -121.218399030789)"
1125,http://connecticut.news12.com/swastika-found-inside-suffern-corporate-building-41562841,2020-01-13,Suffern,NY,local business,No,Jewish Community,"Suffern, NY","Suffern, Town of Ramapo, Rockland County, New York, United States of America","(41.1151372, -74.1493948)"
1126,https://abc7.com/calabasas-condo-hate-speech-nazi-symbols/5852366/,2020-01-14,Calabasas,CA,private property,No,multiple,"Calabasas, CA","Calabasas, Los Angeles County, California, 91302, United States of America","(34.1446643, -118.6440973)"
1127,https://www.inquirer.com/news/swastika-car-northeast-philadelphia-police-20200121.html,2020-01-20,Philadelphia,PA,private property,No,,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America","(39.9523993, -75.1635899)"
1128,https://spectrumlocalnews.com/nys/central-ny/news/2020/01/23/su--swastika-found-on-table-in-campus-library,2020-01-20,Syracuse ,NY,college,No,,"Syracuse , NY","Syracuse, Onondaga County, New York, United States of America","(43.0481221, -76.1474244)"
1129,https://www.bostonglobe.com/2020/01/22/metro/swastikas-found-emerson-college-dormitory/,2020-01-21,Boston,MA,college,No,,"Boston, MA","Boston, Suffolk County, Massachusetts, United States of America","(42.3602534, -71.0582912)"
1130,https://chicago.cbslocal.com/2020/01/22/neighbors-shocked-after-swastika-is-painted-on-fence-in-logan-square/,2020-01-22,Chicago,IL,private property,No,,"Chicago, IL","Chicago, Cook County, Illinois, United States of America","(41.8755546, -87.6244212)"
1131,https://abc7ny.com/swastikas-graffiti-hate-crime-symbols/5884612/,2020-01-27,New York,NY,private property,No,Jewish Community,"New York, NY","NYC, New York, United States of America","(40.7306458, -73.9866136)"
1132,https://jewishjournal.com/news/united-states/310154/student-allegedly-handed-paper-containing-swastika-to-another-student-in-va-middle-school/,2020-01-28,Arlington,VA,K-12,No,,"Arlington, VA","Arlington, Arlington County, Virginia, United States of America","(38.8903961, -77.0841585)"
1133,https://www.abqjournal.com/1424621/swastikas-found-at-volcano-vista-high-school.html,2020-02-01,Albuquerque,NM,K-12,No,,"Albuquerque, NM","ABQ, Bernalillo County, New Mexico, United States of America","(35.0841034, -106.6509851)"
1134,https://www.fox10phoenix.com/news/it-broke-my-heart-chandler-church-vandalized-with-a-swastika,2020-02-01,Chandler ,AZ,religious institution,No,,"Chandler , AZ","Chandler, Maricopa County, Arizona, 85225-7872, United States of America","(33.3067132, -111.8408489)"
1135,https://www.gwhatchet.com/2020/02/03/student-leaders-condemn-alleged-antisemitic-vandalism-on-residence-hall-room-door/,2020-02-02,Washington,DC,college,No,Trump Supporter,"Washington, DC","Washington, District of Columbia, United States of America","(38.8949549, -77.0366456)"
1136,https://www.recordonline.com/story/news/2020/02/03/antisemitic-graffiti-found-at-warwick-skatepark/111792910/,2020-02-03,Warwick,NY,public space,No,,"Warwick, NY","The Warwick, 35th Avenue, Jackson Heights, Queens County, NYC, New York, 11368, United States of America","(40.75103865, -73.8898392155469)"
1137,https://www.browndailyherald.com/2020/02/05/brown-students-find-swastika-graffiti-hegeman-hall-cover-star/,2020-02-04,Providence,RI,college,No,,"Providence, RI","Providence, Rhode Island, United States of America","(41.8239891, -71.4128343)"
1138,https://www.theday.com/article/20200210/NWS04/200219951,2020-02-08,Ledyard,CT,public space,No,Trump Supporter,"Ledyard, CT","Ledyard, New London County, Connecticut, 06339, United States of America","(41.4386053, -72.0175193)"
1139,https://www.unr.edu/bias-reporting/summary,2020-02-10,Reno,NV,college,No,,"Reno, NV","Reno, Washoe County, Nevada, United States of America","(39.52927, -119.8136744)"
1140,https://www.pe.com/2020/02/10/students-at-riversides-king-high-posed-in-photo-with-swastika-confederate-flag/,2020-02-10,Riverside,CA,K-12,No,,"Riverside, CA","Riverside, Southwest Middlesex, Middlesex County, Ontario, N0L 1A0, Canada","(42.766156, -81.526093)"
1141,https://www.columbiaspectator.com/news/2020/02/15/antisemitic-sinophobic-hate-crime-vandalism-found-on-floor-of-east-campus/,2020-02-14,New York,NY,college,No,,"New York, NY","NYC, New York, United States of America","(40.7306458, -73.9866136)"
1142,https://statenews.com/article/2020/02/swastika-drawn-outside-pi-kappa-alpha-fraternity,2020-02-15,East Lansing,MI,college,No,,"East Lansing, MI","East Lansing, Ingham County, Michigan, United States of America","(42.7355416, -84.4852469)"
1143,https://www.app.com/story/news/crime/jersey-mayhem/2020/02/19/swastika-white-power-jackson-business-vandalized-antisemitic-graffiti/4807588002/,2020-02-19,Jackson,NJ,local business,No,Jewish Community,"Jackson, NJ","Jackson, Ocean County, New Jersey, United States of America","(40.1151766, -74.3647772)"
1144,https://nj1015.com/swastikas-spray-painted-on-2nd-jewish-owned-business-in-nj/,2020-02-20,Howell,NJ,local business,No,Jewish Community,"Howell, NJ","Howell, Monmouth County, New Jersey, 07731, United States of America","(40.1659101, -74.1911588)"
1145,http://www.coastreportonline.com/campus_news/campus/article_c3d17510-5d9b-11ea-9b92-ff450a49539d.html,2020-02-25,Costa Mesa,CA,college,No,,"Costa Mesa, CA","Costa Mesa, Orange County, California, United States of America","(33.6633386, -117.903317)"
1146,https://www.miamiherald.com/news/local/crime/article240728111.html,2020-02-27,Miami-Dade,FL,public facility,No,,"Miami-Dade, FL","Miami-Dade County, Florida, United States of America","(25.6364246, -80.4989467)"
1147,https://foxillinois.com/news/local/swastikas-drawn-in-u-of-i-residence-hall,2020-02-28,Champaign,IL,college,No,,"Champaign, IL","Champaign, Champaign County, Illinois, United States of America","(40.1164205, -88.2433829)"
1148,https://www.lohud.com/story/news/local/rockland/clarkstown/2020/03/06/clarkstown-police-investigating-swastika-drawn-into-high-school-desk/4975630002/,2020-03-01,Clarkstown,NY,K-12,No,Jewish Community,"Clarkstown, NY","NY 59, Nanuet, Town of Clarkstown, Rockland County, New York, 10977, United States of America","(41.0922638, -73.9983731)"
1149,https://www.montclairlocal.news/2020/03/02/swastikas-hate-montclair-nj/,2020-03-02,Montclair,NJ,college,No,Jewish Community,"Montclair, NJ","Montclair, Essex County, New Jersey, United States of America","(40.8259332, -74.2090344)"
1150,https://www.jweekly.com/2020/03/12/sacramento-high-schools-response-to-swastika-incident-prompts-frustration-community-meeting/,2020-03-03,Sacramento,CA,K-12,No,,"Sacramento, CA",,"(0, 0)"
1151,https://www.usatoday.com/story/news/politics/elections/2020/03/06/bernie-sanders-campaign-condemns-nazi-swastika-flag-phoenix-rally/4973750002/,2020-03-05,Phoenix,AZ,fairgrounds,No,Jewish Community,"Phoenix, AZ","Phoenix, Maricopa County, Arizona, United States of America","(33.4485866, -112.0773456)"
1152,https://www.theexaminernews.com/swastikas-discovered-at-somers-high-school/,2020-03-06,Somers,CT,college,No,,"Somers, CT","Somers, Tolland County, Connecticut, 06071, United States of America","(41.9853742, -72.4461952)"
1153,https://www.kktv.com/content/news/Man-facing-charges-for-offensive-grafitti-in-Teller-County-568598021.html,2020-03-07,Divide,CO,public space,No,,"Divide, CO","Divide, Teller County, Colorado, 80814, United States of America","(38.9419356, -105.1572092)"
1154,https://queenseagle.com/all/swastika-queens-college-bathroom,2020-03-09,Queens,NY,college,No,,"Queens, NY","Queens County, NYC, New York, United States of America","(40.6524927, -73.7914214158161)"
1155,https://www.floridatoday.com/story/news/crime/2020/03/13/deputies-seize-kilogram-cocaine-marked-swastika-merritt-island/5041946002/,2020-03-13,Merritt Island,FL,public space,No,,"Merritt Island, FL","Merritt Island, Lotus, Brevard County, Florida, United States of America","(28.2662775, -80.6636984459412)"
1156,https://lancasteronline.com/news/local/millersville-students-werent-notified-when-a-swastika-and-threatening-language-were-spray-painted-on-campus/article_6279c6c2-ac20-11ea-b30a-b744bde30584.html,2020-03-27,Millersville,PA,college,No,,"Millersville, PA","Millersville, Lancaster County, Pennsylvania, United States of America","(39.997998, -76.3545372)"
1157,https://bethesdamagazine.com/bethesda-beat/police-fire/rockville-man-accused-of-spray-painting-swastikas-on-synagogue/,2020-03-28,Bethesda,MD,religious institution,No,Jewish Community,"Bethesda, MD","Bethesda, Montgomery County, Maryland, 22814, United States of America","(38.9848265, -77.0946459)"
1158,https://dailyillini.com/news/2020/04/04/i-connect-meeting-zoombombed-by-swastika-bearing-hijackers/,2020-03-30,Champaign,IL,college,No,multiple,"Champaign, IL","Champaign, Champaign County, Illinois, United States of America","(40.1164205, -88.2433829)"
1159,https://kfoxtv.com/news/local/vandals-paint-swastikas-on-cars-homes-signs-in-el-paso,2020-04-01,El Paso,TX,private property,No,,"El Paso, TX","El Paso, El Paso County, Texas, 79901, United States of America","(31.7600372, -106.487287)"
1160,https://pelhamexaminer.com/22116/latest-news/pelham-jewish-centers-friday-online-services-zoom-bombed-with-swastikas-and-obscenities/,2020-04-03,Pelham,NY,religious institution,No,,"Pelham, NY","Pelham, Town of Pelham, Westchester County, New York, United States of America","(40.9098215, -73.8079111)"
1161,https://www.bostonglobe.com/2020/04/15/metro/2-bedford-residents-spray-painted-antisemitic-graffiti-town-have-option-enter-diversion-program-not-face-charges/,2020-04-04,Bedford,MA,local business,No,Jewish Community,"Bedford, MA","Bedford, Middlesex County, Massachusetts, 01730, United States of America","(42.4917301, -71.2817947)"
1162,https://www.nbcboston.com/news/local/police-seek-man-who-allegedly-defaced-brookline-property-with-antisemitic-graffiti/2103838/,2020-04-05,Brookline,MA,religious institution,No,Jewish Community,"Brookline, MA","Brookline, Norfolk County, Massachusetts, United States of America","(42.3317642, -71.1211635)"
1163,https://apnews.com/article/ff3d72afe95dbcbd02553468444dffad,2020-04-08,Huntsville,AL,religious institution,No,Jewish Community,"Huntsville, AL","Huntsville, Madison County, Alabama, United States of America","(34.729847, -86.5859011)"
1164,https://jewishjournal.com/news/314006/second-alabama-synagogue-vandalized-with-swastika-graffiti/,2020-04-10,Huntsville,AL,religious institution,No,Jewish Community,"Huntsville, AL","Huntsville, Madison County, Alabama, United States of America","(34.729847, -86.5859011)"
1165,https://www.everythinglubbock.com/news/local-news/lubbock-woman-finds-swastikas-spray-painted-on-her-fence-and-american-flag-damaged/,2020-04-13,Lubbuck,TX,private property,No,Trump Supporter,"Lubbuck, TX",,"(0, 0)"
1166,https://www.clickondetroit.com/news/local/2020/04/16/detroits-jewish-community-condemns-behavior-signage-of-operation-gridlock-protestors/,2020-04-14,Lansing,MI,public space,No,,"Lansing, MI","Lansing, Ingham County, Michigan, United States of America","(42.7337712, -84.5553805)"
1167,https://www.pressconnects.com/story/news/local/2018/11/06/swastika-graffiti-found-and-near-binghamton-high-school/1900819002/,2020-04-17,Sarasota,FL,religious institution,No,Jewish Community,"Sarasota, FL","Sarasota, Sarasota County, Florida, United States of America","(27.3364347, -82.5306527)"
1168,https://abc30.com/vandalism-golf-course-swastika-country-club/6125837/,2020-04-18,Fresno,CA,local business,No,,"Fresno, CA","Fresno, Fresno County, California, United States of America","(36.7295295, -119.708861260756)"
1169,https://thegrio.com/2020/04/26/black-south-carolina-students-racist-zoombomb/,2020-04-24,Columbia,SC,college,No,Black American Community,"Columbia, SC","Columbia, Richland County, South Carolina, United States of America","(34.0007493, -81.0343313)"
1170,https://www.clevelandjewishnews.com/news/local_news/ou-hillel-paints-messages-of-love-over-antisemitic-racist-graffiti/article_45b1f168-8a51-11ea-a7e8-2fa81db4504d.html,2020-04-27,Athens,OH,college,No,,"Athens, OH","Athens, Athens County, Ohio, 45701, United States of America","(39.3289242, -82.1012479)"
1171,https://www.edmondsbeacon.com/story/2020/04/30/news/swastikas-painted-on-trees-at-pine-ridge-park-in-edmonds/23077.html,2020-04-27,Edmunds,WA,park,No,,"Edmunds, WA","Edmunds Glacier, Pierce County, Washington, United States of America","(46.86856735, -121.81345377269)"
1173,https://capitolfax.com/2020/05/02/nazis-crackpots-anti-vaxxers-and-conspiracy-theorists-abounded-yesterday-some-people-get-touchy-about-swastikas/,2020-05-02,Chicago,IL,public space,No,Jewish Community,"Chicago, IL","Chicago, Cook County, Illinois, United States of America","(41.8755546, -87.6244212)"
1174,https://timesofsandiego.com/crime/2020/05/08/shopper-in-swastika-mask-posts-video-of-quarrel-with-santee-deputies/,2020-05-07,San Diego,CA,local business,No,,"San Diego, CA","San Diego, San Diego County, California, United States of America","(32.7174209, -117.1627714)"
1175,https://www.koco.com/article/hacker-puts-n-word-swastika-on-screen-during-ocus-virtual-graduation-ceremony/32427103#,2020-05-09,Oklahoma City,OK,college,No,Black American Community,"Oklahoma City, OK","Oklahoma City, Oklahoma County, Oklahoma, United States of America","(35.4729886, -97.5170536)"
1176,https://www.al.com/news/2020/05/jewish-federation-concerned-about-video-of-mountain-brook-children-drawing-swastika.html,2020-05-12,Birmingham,AL,virtual,No,,"Birmingham, AL","Birmingham, Jefferson County, Alabama, United States of America","(33.5206824, -86.8024326)"
